Timestamp,Temperature,Humidity
3/10/2024 12:44,48.63,46.23
3/10/2024 12:45,48.63,46.24
3/10/2024 12:46,48.61,46.24
3/10/2024 12:47,48.63,46.23
3/10/2024 12:48,48.63,46.23
3/10/2024 12:49,48.67,46.22
3/10/2024 12:50,48.63,46.23
3/10/2024 12:51,48.63,46.23
3/10/2024 12:52,48.61,46.22
3/10/2024 12:53,48.61,46.22
3/10/2024 12:54,48.61,46.26
3/10/2024 12:55,48.61,46.22
3/10/2024 12:56,48.61,46.25
3/10/2024 12:57,48.61,46.25
3/10/2024 12:58,48.61,46.23
3/10/2024 12:59,48.61,46.23
3/10/2024 13:00,48.61,46.25
3/10/2024 13:01,48.61,46.25
3/10/2024 13:02,48.6,46.27
3/10/2024 13:03,48.6,46.25
3/10/2024 13:04,48.61,46.26
3/10/2024 13:05,48.6,46.27
3/10/2024 13:06,48.6,46.26
3/10/2024 13:07,48.61,46.26
3/10/2024 13:08,48.61,46.25
3/10/2024 13:09,48.6,46.27
3/10/2024 13:10,48.61,46.25
3/10/2024 13:11,48.61,46.25
3/10/2024 13:12,48.61,46.26
3/10/2024 13:13,48.6,46.24
3/10/2024 13:14,48.6,46.25
3/10/2024 13:15,48.6,46.26
3/10/2024 13:16,48.61,46.25
3/10/2024 13:17,48.6,46.26
3/10/2024 13:18,48.6,46.25
3/10/2024 13:19,48.6,46.26
3/10/2024 13:20,48.61,46.27
3/10/2024 13:21,48.6,46.25
3/10/2024 13:22,48.61,46.25
3/10/2024 13:23,48.6,46.26
3/10/2024 13:24,48.6,46.27
3/10/2024 13:25,48.56,46.25
3/10/2024 13:26,48.6,46.24
3/10/2024 13:27,48.6,46.24
3/10/2024 13:28,48.56,46.24
3/10/2024 13:29,48.56,46.24
3/10/2024 13:30,48.6,46.26
3/10/2024 13:31,48.56,46.24
3/10/2024 13:32,48.56,46.26
3/10/2024 13:33,48.56,46.25
3/10/2024 13:34,48.6,46.25
3/10/2024 13:35,48.56,46.24
3/10/2024 13:36,48.54,46.22
3/10/2024 13:37,48.54,46.26
3/10/2024 13:38,48.56,46.26
3/10/2024 13:39,48.54,46.24
3/10/2024 13:40,48.56,46.23
3/10/2024 13:41,48.54,46.26
3/10/2024 13:42,48.54,46.25
3/10/2024 13:43,48.51,46.24
3/10/2024 13:44,48.51,46.26
3/10/2024 13:45,48.54,46.26
3/10/2024 13:46,48.54,46.27
3/10/2024 13:47,48.51,46.27
3/10/2024 13:48,48.54,46.26
3/10/2024 13:49,48.51,46.29
3/10/2024 13:50,48.54,46.31
3/10/2024 13:51,48.56,46.3
3/10/2024 13:52,48.6,46.31
3/10/2024 13:53,48.67,46.34
3/10/2024 13:54,48.74,46.34
3/10/2024 13:55,48.83,46.34
3/10/2024 13:56,48.96,46.3
3/10/2024 13:57,49.06,46.28
